"REF_DATE","GEO","DGUID","Variable","Sub-sector","Activity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Total activities","Jobs","190","thousands","3","v1047595333","7.1.2.1","261","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Culture and recreation","Jobs","190","thousands","3","v1047595334","7.1.2.2","23","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Education and research","Jobs","190","thousands","3","v1047595335","7.1.2.3","22","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Health","Jobs","190","thousands","3","v1047595336","7.1.2.4","18","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Social services","Jobs","190","thousands","3","v1047595337","7.1.2.5","50","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Environment","Jobs","190","thousands","3","v1047595338","7.1.2.6","0","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Development and housing","Jobs","190","thousands","3","v1047595339","7.1.2.7","6","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595340","7.1.2.8","4","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595341","7.1.2.9","10","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595342","7.1.2.10","2","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595343","7.1.2.11","31","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595344","7.1.2.12","64","","","","0"
"2007","Ontario","2016A000235","Employment","Total non-profit institutions less government","Not elsewhere classified","Jobs","190","thousands","3","v1047595345","7.1.2.13","30","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Total activities","Jobs","190","thousands","3","v1047595151","8.1.1.1","96","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Culture and recreation","Jobs","190","thousands","3","v1047595152","8.1.1.2","3","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Education and research","Jobs","190","thousands","3","v1047595153","8.1.1.3","15","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Health","Jobs","190","thousands","3","v1047595154","8.1.1.4","50","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Social services","Jobs","190","thousands","3","v1047595155","8.1.1.5","15","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Environment","Jobs","190","thousands","3","v1047595156","8.1.1.6","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Development and housing","Jobs","190","thousands","3","v1047595157","8.1.1.7","1","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595158","8.1.1.8","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595159","8.1.1.9","1","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","International","Jobs","190","thousands","3","v1047595160","8.1.1.10","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Religion","Jobs","190","thousands","3","v1047595161","8.1.1.11","3","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Business and professional associations, unions","Jobs","190","thousands","3","v1047595162","8.1.1.12","5","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions","Not elsewhere classified","Jobs","190","thousands","3","v1047595163","8.1.1.13","2","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Total activities","Jobs","190","thousands","3","v1047595346","8.1.2.1","28","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Culture and recreation","Jobs","190","thousands","3","v1047595347","8.1.2.2","3","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Education and research","Jobs","190","thousands","3","v1047595348","8.1.2.3","2","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Health","Jobs","190","thousands","3","v1047595349","8.1.2.4","1","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Social services","Jobs","190","thousands","3","v1047595350","8.1.2.5","9","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Environment","Jobs","190","thousands","3","v1047595351","8.1.2.6","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Development and housing","Jobs","190","thousands","3","v1047595352","8.1.2.7","1","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595353","8.1.2.8","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595354","8.1.2.9","1","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595355","8.1.2.10","0","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595356","8.1.2.11","3","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595357","8.1.2.12","5","","","","0"
"2007","Manitoba","2016A000246","Employment","Total non-profit institutions less government","Not elsewhere classified","Jobs","190","thousands","3","v1047595358","8.1.2.13","2","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Total activities","Jobs","190","thousands","3","v1047595164","9.1.1.1","74","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Culture and recreation","Jobs","190","thousands","3","v1047595165","9.1.1.2","2","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Education and research","Jobs","190","thousands","3","v1047595166","9.1.1.3","15","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Health","Jobs","190","thousands","3","v1047595167","9.1.1.4","38","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Social services","Jobs","190","thousands","3","v1047595168","9.1.1.5","9","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Environment","Jobs","190","thousands","3","v1047595169","9.1.1.6","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Development and housing","Jobs","190","thousands","3","v1047595170","9.1.1.7","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595171","9.1.1.8","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595172","9.1.1.9","1","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","International","Jobs","190","thousands","3","v1047595173","9.1.1.10","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Religion","Jobs","190","thousands","3","v1047595174","9.1.1.11","3","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Business and professional associations, unions","Jobs","190","thousands","3","v1047595175","9.1.1.12","4","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions","Not elsewhere classified","Jobs","190","thousands","3","v1047595176","9.1.1.13","2","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Total activities","Jobs","190","thousands","3","v1047595359","9.1.2.1","17","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Culture and recreation","Jobs","190","thousands","3","v1047595360","9.1.2.2","2","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Education and research","Jobs","190","thousands","3","v1047595361","9.1.2.3","1","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Health","Jobs","190","thousands","3","v1047595362","9.1.2.4","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Social services","Jobs","190","thousands","3","v1047595363","9.1.2.5","4","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Environment","Jobs","190","thousands","3","v1047595364","9.1.2.6","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Development and housing","Jobs","190","thousands","3","v1047595365","9.1.2.7","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595366","9.1.2.8","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595367","9.1.2.9","1","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","International","Jobs","190","thousands","3","v1047595368","9.1.2.10","0","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Religion","Jobs","190","thousands","3","v1047595369","9.1.2.11","3","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Business and professional associations, unions","Jobs","190","thousands","3","v1047595370","9.1.2.12","4","","","","0"
"2007","Saskatchewan","2016A000247","Employment","Total non-profit institutions less government","Not elsewhere classified","Jobs","190","thousands","3","v1047595371","9.1.2.13","2","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Total activities","Jobs","190","thousands","3","v1047595177","10.1.1.1","228","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Culture and recreation","Jobs","190","thousands","3","v1047595178","10.1.1.2","7","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Education and research","Jobs","190","thousands","3","v1047595179","10.1.1.3","49","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Health","Jobs","190","thousands","3","v1047595180","10.1.1.4","108","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Social services","Jobs","190","thousands","3","v1047595181","10.1.1.5","25","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Environment","Jobs","190","thousands","3","v1047595182","10.1.1.6","0","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Development and housing","Jobs","190","thousands","3","v1047595183","10.1.1.7","2","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Law, advocacy, and politics","Jobs","190","thousands","3","v1047595184","10.1.1.8","1","","","","0"
"2007","Alberta","2016A000248","Employment","Total non-profit institutions","Philanthropic intermediaries and voluntarism promotion","Jobs","190","thousands","3","v1047595185","10.1.1.9","3","","","","0"
